<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.17	14:45:00	5017.50	5017.52	5009.76	5011.62	3709	0	36
2026.03.17	15:00:00	5011.58	5017.94	5009.91	5016.64	4650	0	36
2026.03.17	15:15:00	5016.56	5019.50	5010.42	5012.66	4220	0	36
2026.03.17	15:30:00	5013.07	5031.54	5010.97	5027.12	6218	0	36
2026.03.17	15:45:00	5027.10	5027.61	5005.47	5016.52	5992	0	36
2026.03.17	16:00:00	5016.41	5020.54	5009.63	5018.03	5542	0	36
2026.03.17	16:15:00	5018.28	5018.33	5006.65	5008.24	5446	0	36
2026.03.17	16:30:00	5008.04	5014.33	5002.66	5013.40	5316	0	36
2026.03.17	16:45:00	5013.39	5019.44	5007.05	5007.53	4999	0	36
2026.03.17	17:00:00	5007.55	5017.41	5006.20	5008.18	5208	0	36
2026.03.17	17:15:00	5008.35	5014.82	4993.39	4994.70	5609	0	36
2026.03.17	17:30:00	4994.65	5000.42	4973.34	4984.44	6331	0	36
2026.03.17	17:45:00	4984.42	4998.95	4983.65	4997.75	5415	0	36
2026.03.17	18:00:00	4997.77	4999.29	4991.56	4994.32	5200	0	36
2026.03.17	18:15:00	4994.34	5005.60	4992.93	5004.04	4939	0	36
2026.03.17	18:30:00	5003.96	5005.74	4999.65	5002.10	4512	0	36
2026.03.17	18:45:00	5002.43	5003.59	4997.23	5002.06	4403	0	36
2026.03.17	19:00:00	5002.05	5006.51	5001.30	5003.21	4129	0	36
2026.03.17	19:15:00	5003.36	5008.60	5001.18	5002.69	4175	0	36
2026.03.17	19:30:00	5002.66	5006.28	4997.52	4997.65	3536	0	36
2026.03.17	19:45:00	4997.67	5003.55	4996.25	5002.43	3140	0	36
2026.03.17	20:00:00	5002.44	5007.67	5000.75	5006.28	3386	0	36
2026.03.17	20:15:00	5006.27	5008.95	5003.80	5003.80	3175	0	36
2026.03.17	20:30:00	5003.83	5004.57	4999.66	5003.35	2931	0	36
2026.03.17	20:45:00	5003.36	5008.39	5002.79	5003.67	3051	0	36
2026.03.17	21:00:00	5003.70	5005.51	5000.24	5001.63	2833	0	36
2026.03.17	21:15:00	5001.64	5002.47	4997.96	4999.75	2913	0	36
2026.03.17	21:30:00	4999.83	5003.63	4996.36	5001.85	3251	0	36
2026.03.17	21:45:00	5002.52	5003.13	4998.07	5000.21	3654	0	36
2026.03.17	22:00:00	5000.24	5006.40	4999.87	5003.61	1647	0	36
2026.03.17	22:15:00	5003.59	5004.70	5001.94	5003.72	1042	0	42
2026.03.17	22:30:00	5003.73	5005.13	5002.89	5003.85	1840	0	42
2026.03.17	22:45:00	5003.87	5006.75	5001.35	5006.14	1541	0	42
2026.03.18	01:00:00	4999.74	5002.70	4998.73	4999.13	1161	0	36
2026.03.18	01:15:00	4999.14	5001.50	4999.14	5000.11	935	0	36
2026.03.18	01:30:00	5000.20	5003.64	4999.93	5002.36	1132	0	36
2026.03.18	01:45:00	5002.37	5003.11	5001.38	5002.89	862	0	36
2026.03.18	02:00:00	5002.98	5012.48	5001.18	5009.92	2269	0	36
2026.03.18	02:15:00	5009.93	5012.10	5002.65	5002.74	1910	0	36
2026.03.18	02:30:00	5002.76	5004.45	5000.13	5004.26	1894	0	36
2026.03.18	02:45:00	5004.16	5008.18	5001.19	5004.15	2305	0	36
2026.03.18	03:00:00	5004.13	5015.75	4997.86	5011.40	4240	0	36
2026.03.18	03:15:00	5011.55	5015.84	5007.85	5007.94	2970	0	36
2026.03.18	03:30:00	5007.93	5009.38	5001.38	5001.67	3818	0	36
2026.03.18	03:45:00	5001.65	5001.68	4991.33	4998.56	4341	0	36
2026.03.18	04:00:00	4999.07	5001.92	4996.44	4999.67	3537	0	36
2026.03.18	04:15:00	4999.63	5006.91	4998.91	5002.34	2551	0	36
2026.03.18	04:30:00	5002.32	5003.77	4999.94	5001.14	2807	0	36
2026.03.18	04:45:00	5001.16	5004.15	4990.48	4991.89	3669	0	36
2026.03.18	05:00:00	4991.87	4995.83	4986.24	4993.97	3858	0	36
2026.03.18	05:15:00	4994.02	4996.76	4993.75	4996.20	2593	0	36
2026.03.18	05:30:00	4996.21	4997.84	4993.88	4994.87	1944	0	36
2026.03.18	05:45:00	4994.88	4995.40	4989.65	4991.22	2201	0	36
2026.03.18	06:00:00	4991.20	4992.86	4989.56	4990.49	1830	0	36
2026.03.18	06:15:00	4990.48	4993.48	4990.35	4990.80	1477	0	36
2026.03.18	06:30:00	4990.79	4991.05	4981.71	4984.37	2848	0	36
2026.03.18	06:45:00	4984.33	4987.21	4982.37	4987.10	1954	0	36
2026.03.18	07:00:00	4987.08	4992.05	4984.58	4990.20	2516	0	36
2026.03.18	07:15:00	4990.19	4992.75	4985.37	4990.83	2401	0	36
2026.03.18	07:30:00	4990.85	5001.18	4987.49	4999.24	4025	0	36
2026.03.18	07:45:00	4999.20	5002.50	4994.70	4997.55	2892	0	36
2026.03.18	08:00:00	4997.30	5009.25	4996.26	5009.23	3532	0	36
2026.03.18	08:15:00	5009.24	5010.74	5006.87	5008.63	3363	0	36
2026.03.18	08:30:00	5008.89	5016.48	5008.57	5011.22	3133	0	36
2026.03.18	08:45:00	5011.21	5014.50	5008.38	5009.36	2842	0	36
2026.03.18	09:00:00	5009.79	5014.78	5009.62	5009.76	2668	0	36
2026.03.18	09:15:00	5009.70	5009.94	5006.19	5009.02	2441	0	36
2026.03.18	09:30:00	5009.01	5009.46	5001.40	5002.00	2270	0	36
2026.03.18	09:45:00	5002.07	5002.16	4990.22	4994.95	3944	0	36
2026.03.18	10:00:00	4994.96	4996.81	4987.48	4992.85	3504	0	36
2026.03.18	10:15:00	4992.86	4995.47	4983.47	4988.89	3770	0	36
2026.03.18	10:30:00	4988.91	4991.94	4984.12	4985.24	3314	0	36
2026.03.18	10:45:00	4985.11	4990.12	4977.25	4987.87	3360	0	36
2026.03.18	11:00:00	4987.70	4991.11	4986.37	4986.37	2898	0	36
2026.03.18	11:15:00	4986.36	4994.34	4984.83	4992.39	3146	0	36
2026.03.18	11:30:00	4992.37	4995.58	4991.81	4993.22	2682	0	36
2026.03.18	11:45:00	4993.34	4995.10	4990.73	4992.07	2342	0	36
2026.03.18	12:00:00	4992.08	4992.08	4987.29	4988.79	2560	0	36
2026.03.18	12:15:00	4988.94	4991.05	4980.77	4982.69	2764	0	36
2026.03.18	12:30:00	4982.53	4987.28	4959.31	4977.88	4801	0	36
2026.03.18	12:45:00	4977.80	4980.21	4958.96	4967.62	4007	0	36
2026.03.18	13:00:00	4967.58	4970.51	4950.10	4970.20	5027	0	36
2026.03.18	13:15:00	4970.22	4973.92	4946.09	4948.37	4892	0	36
2026.03.18	13:30:00	4948.36	4962.12	4934.53	4939.21	5791	0	36
2026.03.18	13:45:00	4938.99	4944.61	4924.96	4930.13	5719	0	36
2026.03.18	14:00:00	4930.12	4932.40	4904.89	4908.21	6235	0	36
2026.03.18	14:15:00	4907.97	4912.62	4895.54	4901.27	6249	0	36
2026.03.18	14:30:00	4901.20	4902.02	4873.86	4878.15	6610	0	36
2026.03.18	14:45:00	4878.16	4891.46	4870.51	4881.42	6477	0	36
2026.03.18	15:00:00	4881.34	4881.34	4849.56	4858.72	7437	0	36
2026.03.18	15:15:00	4858.68	4865.70	4834.05	4861.17	6863	0	36
2026.03.18	15:30:00	4861.18	4885.77	4850.33	4872.74	7412	0	36
2026.03.18	15:45:00	4873.02	4880.24	4860.64	4878.29	6865	0	36
2026.03.18	16:00:00	4878.23	4894.57	4872.22	4880.86	6514	0	36
2026.03.18	16:15:00	4880.85	4883.26	4858.89	4860.67	6419	0	36
2026.03.18	16:30:00	4860.66	4865.09	4856.27	4860.86	5902	0	36
2026.03.18	16:45:00	4860.60	4872.49	4860.28	4869.65	5636	0	36
2026.03.18	17:00:00	4869.95	4878.14	4865.79	4875.25	5621	0	36
2026.03.18	17:15:00	4875.33	4880.34	4867.12	4872.03	5119	0	36
2026.03.18	17:30:00	4872.00	4875.41	4864.09	4864.64	4479	0	36
2026.03.18	17:45:00	4864.61	4866.62	4861.02	4862.51	4742	0	36
2026.03.18	18:00:00	4862.50	4879.19	4860.82	4877.91	4564	0	36
2026.03.18	18:15:00	4877.89	4882.98	4873.86	4882.29	4397	0	36
2026.03.18	18:30:00	4882.26	4882.98	4873.25	4882.64	4600	0	36
2026.03.18	18:45:00	4882.60	4890.56	4880.00	4886.85	4674	0	36
2026.03.18	19:00:00	4886.82	4890.35	4883.77	4886.89	4276	0	36
2026.03.18	19:15:00	4886.87	4897.95	4885.26	4891.04	4721	0	36
2026.03.18	19:30:00	4890.98	4898.94	4887.25	4894.48	4381	0	36
2026.03.18	19:45:00	4894.49	4895.75	4888.82	4890.51	3967	0	36
2026.03.18	20:00:00	4890.45	4899.46	4880.53	4887.40	5813	0	36
2026.03.18	20:15:00	4887.33	4889.34	4876.77	4885.56	5203	0	36
2026.03.18	20:30:00	4885.51	4887.70	4872.51	4878.32	6310	0	36
2026.03.18	20:45:00	4878.29	4878.69	4852.35	4852.72	5823	0	36
2026.03.18	21:00:00	4852.71	4861.20	4843.48	4856.73	5837	0	36
2026.03.18	21:15:00	4856.75	4865.17	4843.86	4849.03	5687	0	36
2026.03.18	21:30:00	4848.83	4859.95	4846.24	4850.56	5039	0	36
2026.03.18	21:45:00	4850.55	4851.23	4838.08	4843.21	5487	0	36
2026.03.18	22:00:00	4843.07	4848.50	4823.48	4825.68	3870	0	36
2026.03.18	22:15:00	4825.64	4828.41	4808.95	4811.35	4711	0	36
2026.03.18	22:30:00	4811.26	4821.50	4806.62	4821.10	3773	0	36
2026.03.18	22:45:00	4821.14	4826.78	4816.65	4818.71	2826	0	36
2026.03.19	01:00:00	4834.59	4836.98	4829.41	4834.40	3147	0	36
2026.03.19	01:15:00	4834.39	4840.96	4828.01	4836.87	2965	0	36
2026.03.19	01:30:00	4836.86	4842.52	4834.16	4834.22	2927	0	36
2026.03.19	01:45:00	4834.24	4838.27	4829.91	4836.68	3431	0	36
2026.03.19	02:00:00	4836.69	4848.04	4835.36	4843.14	3840	0	36
2026.03.19	02:15:00	4843.13	4844.15	4836.81	4842.17	3146	0	36
2026.03.19	02:30:00	4842.16	4848.56	4838.16	4840.72	3718	0	36
2026.03.19	02:45:00	4840.71	4845.70	4837.34	4841.09	3552	0	36
2026.03.19	03:00:00	4841.14	4853.24	4832.73	4837.84	5817	0	36
2026.03.19	03:15:00	4837.85	4845.61	4833.60	4845.30	4451	0	36
2026.03.19	03:30:00	4845.31	4866.93	4842.89	4865.59	5268	0	36
2026.03.19	03:45:00	4865.58	4865.64	4849.22	4849.95	4243	0	36
2026.03.19	04:00:00	4849.98	4851.86	4841.59	4849.17	4860	0	36
2026.03.19	04:15:00	4849.14	4858.04	4847.96	4857.07	3096	0	36
2026.03.19	04:30:00	4857.03	4861.73	4854.05	4861.25	4345	0	36
2026.03.19	04:45:00	4861.29	4862.05	4853.33	4858.60	4086	0	36
2026.03.19	05:00:00	4858.63	4864.96	4855.18	4864.34	3501	0	36
2026.03.19	05:15:00	4864.26	4865.80	4856.71	4859.97	3544	0	36
2026.03.19	05:30:00	4860.11	4860.29	4852.16	4856.16	2766	0	36
2026.03.19	05:45:00	4856.17	4857.07	4850.79	4850.83	2722	0	36
2026.03.19	06:00:00	4850.82	4851.74	4847.24	4851.08	2826	0	36
2026.03.19	06:15:00	4851.07	4853.62	4849.88	4850.34	2197	0	36
2026.03.19	06:30:00	4850.33	4852.65	4848.20	4849.39	2336	0	36
2026.03.19	06:45:00	4849.36	4850.33	4845.74	4849.85	2371	0	36
2026.03.19	07:00:00	4849.65	4853.50	4846.60	4850.54	2971	0	36
2026.03.19	07:15:00	4850.55	4853.94	4846.52	4846.63	2686	0	36
2026.03.19	07:30:00	4846.67	4846.67	4832.63	4833.96	4758	0	36
2026.03.19	07:45:00	4833.94	4839.97	4826.99	4827.46	4577	0	36
2026.03.19	08:00:00	4827.47	4842.06	4827.33	4833.08	4789	0	36
2026.03.19	08:15:00	4833.07	4833.66	4813.08	4813.38	5428	0	36
2026.03.19	08:30:00	4813.41	4819.83	4779.96	4786.04	6452	0	36
2026.03.19	08:45:00	4786.17	4788.57	4747.66	4763.75	7041	0	36
2026.03.19	09:00:00	4763.77	4784.17	4762.99	4777.63	5574	0	36
2026.03.19	09:15:00	4777.87	4782.05	4757.04	4770.89	5104	0	36
2026.03.19	09:30:00	4770.62	4771.82	4735.71	4739.74	4886	0	36
2026.03.19	09:45:00	4739.75	4754.87	4727.42	4728.04	4947	0	36
2026.03.19	10:00:00	4728.01	4740.32	4701.36	4714.41	6387	0	36
2026.03.19	10:15:00	4714.47	4736.65	4712.77	4718.37	6017	0	36
2026.03.19	10:30:00	4718.47	4722.17	4686.71	4688.45	6610	0	36
2026.03.19	10:45:00	4688.36	4719.54	4686.59	4709.12	5889	0	36
2026.03.19	11:00:00	4709.10	4721.22	4687.76	4695.04	5865	0	36
2026.03.19	11:15:00	4695.03	4722.34	4693.47	4709.01	6189	0	36
2026.03.19	11:30:00	4708.89	4725.71	4702.66	4705.03	5887	0	36
2026.03.19	11:45:00	4705.16	4716.94	4696.10	4698.83	5962	0	36
2026.03.19	12:00:00	4698.82	4719.86	4697.73	4704.34	5048	0	36
2026.03.19	12:15:00	4704.30	4705.39	4671.26	4683.55	5326	0	36
2026.03.19	12:30:00	4683.53	4700.69	4674.09	4683.58	5505	0	36
2026.03.19	12:45:00	4683.57	4688.69	4666.52	4678.63	5269	0	36
2026.03.19	13:00:00	4678.50	4699.55	4678.50	4685.84	5161	0	36
2026.03.19	13:15:00	4685.88	4692.35	4676.34	4686.19	4814	0	36
2026.03.19	13:30:00	4686.14	4695.43	4657.94	4664.10	5429	0	36
2026.03.19	13:45:00	4664.11	4667.87	4650.77	4652.14	5594	0	36
2026.03.19	14:00:00	4651.85	4653.92	4609.98	4619.49	6745	0	36
2026.03.19	14:15:00	4619.29	4630.73	4602.91	4606.93	6313	0	36
2026.03.19	14:30:00	4606.95	4617.74	4559.87	4563.53	6846	0	36
2026.03.19	14:45:00	4563.44	4585.62	4531.24	4574.29	7471	0	36
2026.03.19	15:00:00	4574.18	4574.18	4502.72	4538.91	7795	0	36
2026.03.19	15:15:00	4538.84	4581.11	4523.49	4576.24	7589	0	36
2026.03.19	15:30:00	4576.23	4583.04	4546.09	4559.15	8209	0	36
2026.03.19	15:45:00	4559.09	4621.28	4538.84	4621.28	7995	0	36
2026.03.19	16:00:00	4621.69	4649.16	4618.54	4630.62	8003	0	36
2026.03.19	16:15:00	4630.71	4635.44	4584.44	4585.73	7868	0	36
2026.03.19	16:30:00	4585.06	4622.33	4580.88	4612.93	7668	0	36
2026.03.19	16:45:00	4612.88	4627.75	4598.16	4601.48	7384	0	36
2026.03.19	17:00:00	4601.52	4638.73	4593.30	4627.28	7300	0	36
2026.03.19	17:15:00	4627.29	4629.23	4596.20	4602.90	6871	0	36
2026.03.19	17:30:00	4602.92	4602.92	4570.01	4571.63	7212	0	36
2026.03.19	17:45:00	4571.60	4611.60	4565.93	4596.22	7194	0	36
2026.03.19	18:00:00	4596.44	4626.78	4593.03	4604.85	7083	0	36
2026.03.19	18:15:00	4604.90	4616.93	4593.46	4599.34	6800	0	36
2026.03.19	18:30:00	4599.63	4608.32	4584.02	4593.18	6713	0	36
2026.03.19	18:45:00	4593.16	4598.44	4576.71	4584.65	6375	0	36
2026.03.19	19:00:00	4584.73	4596.16	4573.71	4579.37	6246	0	36
2026.03.19	19:15:00	4579.26	4613.72	4573.91	4602.77	6687	0	36
2026.03.19	19:30:00	4603.50	4618.64	4599.63	4605.16	6138	0	36
2026.03.19	19:45:00	4605.15	4629.72	4604.97	4615.91	5930	0	36
2026.03.19	20:00:00	4615.28	4618.92	4600.92	4614.76	6140	0	36
2026.03.19	20:15:00	4614.75	4617.41	4604.29	4609.30	5705	0	36
2026.03.19	20:30:00	4609.18	4610.97	4596.29	4608.99	5241	0	36
2026.03.19	20:45:00	4609.07	4622.90	4604.24	4622.86	4970	0	36
2026.03.19	21:00:00	4622.90	4662.92	4622.90	4656.98	7722	0	36
2026.03.19	21:15:00	4656.96	4661.77	4633.06	4644.05	7108	0	36
2026.03.19	21:30:00	4644.07	4649.21	4632.68	4638.64	6267	0	36
2026.03.19	21:45:00	4638.62	4649.99	4631.94	4643.98	6315	0	36
2026.03.19	22:00:00	4643.71	4658.15	4642.70	4654.02	3992	0	36
2026.03.19	22:15:00	4654.03	4660.64	4649.86	4657.17	3117	0	40
2026.03.19	22:30:00	4657.19	4659.44	4653.50	4654.44	2260	0	42
2026.03.19	22:45:00	4655.26	4661.74	4648.56	4650.11	2553	0	40
2026.03.20	01:00:00	4636.39	4647.53	4636.38	4638.81	3040	0	36
2026.03.20	01:15:00	4638.80	4646.95	4638.37	4643.89	2802	0	36
2026.03.20	01:30:00	4643.93	4647.71	4634.11	4635.70	3115	0	36
2026.03.20	01:45:00	4635.68	4646.79	4635.41	4643.67	3051	0	36
2026.03.20	02:00:00	4643.66	4662.95	4642.93	4661.90	3874	0	36
2026.03.20	02:15:00	4662.26	4665.22	4642.17	4649.35	4173	0	36
2026.03.20	02:30:00	4649.38	4656.41	4644.73	4655.86	3396	0	36
2026.03.20	02:45:00	4655.85	4660.47	4647.12	4648.67	3347	0	36
2026.03.20	03:00:00	4648.09	4680.20	4639.39	4651.91	6523	0	36
2026.03.20	03:15:00	4651.85	4662.06	4648.29	4662.06	5394	0	36
2026.03.20	03:30:00	4662.05	4688.80	4661.28	4686.57	5637	0	36
2026.03.20	03:45:00	4686.42	4699.10	4672.21	4677.23	5608	0	36
2026.03.20	04:00:00	4677.25	4689.37	4670.13	4685.46	4603	0	36
2026.03.20	04:15:00	4685.57	4690.12	4680.85	4683.52	3490	0	36
2026.03.20	04:30:00	4683.47	4691.34	4679.24	4685.13	4706	0	36
2026.03.20	04:45:00	4685.14	4703.51	4682.73	4698.07	4559	0	36
2026.03.20	05:00:00	4698.29	4723.71	4693.12	4717.37	5043	0	36
2026.03.20	05:15:00	4717.35	4735.88	4716.38	4733.59	5048	0	36
2026.03.20	05:30:00	4733.62	4735.68	4728.02	4730.26	3392	0	36
2026.03.20	05:45:00	4730.28	4730.30	4721.63	4725.59	3550	0	36
2026.03.20	06:00:00	4725.60	4727.45	4716.82	4719.00	3003	0	36
2026.03.20	06:15:00	4718.97	4724.07	4718.35	4723.26	2900	0	36
2026.03.20	06:30:00	4723.29	4726.80	4718.23	4719.85	2319	0	36
2026.03.20	06:45:00	4719.87	4722.71	4715.23	4721.45	2407	0	36
2026.03.20	07:00:00	4721.56	4721.73	4710.55	4718.48	3560	0	36
2026.03.20	07:15:00	4718.47	4723.58	4717.41	4719.74	3173	0	36
2026.03.20	07:30:00	4719.73	4720.25	4701.98	4709.41	5289	0	36
2026.03.20	07:45:00	4709.39	4710.61	4685.79	4688.45	5565	0	36
2026.03.20	08:00:00	4688.54	4701.24	4684.83	4691.26	5085	0	36
2026.03.20	08:15:00	4691.25	4695.81	4679.97	4687.95	5107	0	36
2026.03.20	08:30:00	4687.91	4689.64	4661.32	4665.89	5395	0	36
2026.03.20	08:45:00	4665.88	4675.57	4662.44	4669.27	5066	0	36
2026.03.20	09:00:00	4668.91	4683.94	4668.09	4679.39	4605	0	36
2026.03.20	09:15:00	4679.35	4688.47	4676.72	4688.24	3876	0	36
2026.03.20	09:30:00	4688.22	4698.12	4685.21	4694.16	3572	0	36
2026.03.20	09:45:00	4694.32	4708.10	4694.32	4706.30	3746	0	36
2026.03.20	10:00:00	4706.36	4717.51	4702.08	4716.10	4373	0	36
2026.03.20	10:15:00	4715.98	4734.75	4715.42	4722.78	4885	0	36
2026.03.20	10:30:00	4722.77	4722.89	4699.33	4707.23	4978	0	36
2026.03.20	10:45:00	4707.29	4708.30	4684.86	4693.59	5030	0	36
2026.03.20	11:00:00	4693.57	4700.21	4684.05	4693.75	4470	0	36
2026.03.20	11:15:00	4693.65	4697.21	4684.09	4692.01	4067	0	36
2026.03.20	11:30:00	4692.00	4692.46	4670.80	4673.31	4579	0	36
2026.03.20	11:45:00	4673.36	4677.17	4659.57	4667.57	5144	0	36
2026.03.20	12:00:00	4667.55	4670.04	4650.08	4662.87	5585	0	36
2026.03.20	12:15:00	4662.91	4666.37	4645.92	4658.06	4968	0	36
2026.03.20	12:30:00	4657.96	4669.69	4649.35	4659.74	4765	0	36
2026.03.20	12:45:00	4659.76	4660.25	4638.15	4645.34	5253	0	36
2026.03.20	13:00:00	4645.16	4666.50	4637.18	4662.58	5459	0	36
2026.03.20	13:15:00	4662.59	4668.54	4658.64	4665.21	4503	0	36
2026.03.20	13:30:00	4665.22	4674.12	4661.49	4669.37	4743	0	36
2026.03.20	13:45:00	4669.35	4672.18	4657.57	4671.57	4473	0	36
2026.03.20	14:00:00	4671.64	4695.62	4671.64	4685.44	5997	0	36
2026.03.20	14:15:00	4685.41	4691.99	4677.73	4678.15	5393	0	36
2026.03.20	14:30:00	4678.16	4682.04	4661.91	4670.25	5686	0	36
2026.03.20	14:45:00	4670.24	4681.82	4665.87	4678.35	5389	0	36
2026.03.20	15:00:00	4678.34	4679.72	4653.78	4661.99	6624	0	36
2026.03.20	15:15:00	4662.04	4670.28	4655.64	4660.22	5958	0	36
2026.03.20	15:30:00	4660.16	4665.81	4636.39	4662.56	7926	0	36
2026.03.20	15:45:00	4662.57	4665.16	4612.66	4616.40	7884	0	36
2026.03.20	16:00:00	4616.35	4622.50	4585.98	4587.22	7810	0	36
2026.03.20	16:15:00	4587.20	4588.43	4551.15	4557.89	8049	0	36
2026.03.20	16:30:00	4557.83	4585.10	4557.00	4575.76	7583	0	36
2026.03.20	16:45:00	4575.70	4582.47	4548.18	4564.17	7304	0	36
2026.03.20	17:00:00	4563.97	4579.85	4560.00	4575.83	7071	0	36
2026.03.20	17:15:00	4576.60	4576.68	4540.41	4562.65	7250	0	36
2026.03.20	17:30:00	4562.67	4575.73	4556.88	4562.58	7082	0	36
2026.03.20	17:45:00	4562.63	4562.71	4543.98	4553.24	6708	0	36
2026.03.20	18:00:00	4553.30	4588.58	4551.92	4588.54	6324	0	36
2026.03.20	18:15:00	4588.22	4613.84	4583.40	4584.73	6671	0	36
2026.03.20	18:30:00	4584.92	4592.46	4570.54	4581.16	6478	0	36
2026.03.20	18:45:00	4581.15	4588.37	4568.04	4583.22	5983	0	36
2026.03.20	19:00:00	4583.09	4600.88	4573.39	4581.88	6551	0	36
2026.03.20	19:15:00	4581.78	4582.62	4568.58	4572.01	6214	0	36
2026.03.20	19:30:00	4571.99	4574.49	4554.26	4565.68	6033	0	36
2026.03.20	19:45:00	4565.67	4577.05	4562.55	4573.30	5522	0	36
2026.03.20	20:00:00	4573.31	4578.43	4561.01	4563.27	5598	0	36
2026.03.20	20:15:00	4563.24	4568.10	4536.18	4554.47	6639	0	36
2026.03.20	20:30:00	4554.38	4556.89	4524.54	4525.91	6204	0	36
2026.03.20	20:45:00	4525.92	4529.12	4477.34	4499.30	6790	0	36
2026.03.20	21:00:00	4499.37	4516.23	4485.57	4500.40	6696	0	36
2026.03.20	21:15:00	4500.43	4507.93	4484.94	4498.58	6839	0	36
2026.03.20	21:30:00	4498.54	4516.70	4491.96	4514.17	6648	0	36
2026.03.20	21:45:00	4514.39	4515.86	4497.05	4501.64	6446	0	36
2026.03.20	22:00:00	4501.51	4507.14	4493.33	4504.63	4470	0	36
2026.03.20	22:15:00	4504.68	4514.32	4500.68	4501.17	4068	0	42
2026.03.20	22:30:00	4501.65	4504.48	4496.97	4503.06	3780	0	42
2026.03.20	22:45:00	4502.99	4504.16	4488.99	4490.65	3393	0	40
2026.03.20	23:00:00	4490.66	4490.66	4490.66	4490.66	1	0	43
2026.03.23	01:00:00	4498.78	4510.42	4485.40	4489.89	4694	0	36
2026.03.23	01:15:00	4489.90	4499.62	4482.37	4484.68	4696	0	36
2026.03.23	01:30:00	4484.69	4490.51	4472.64	4488.98	4655	0	36
2026.03.23	01:45:00	4488.99	4493.63	4452.39	4465.83	5640	0	36
2026.03.23	02:00:00	4465.25	4473.35	4425.76	4436.86	6674	0	36
2026.03.23	02:15:00	4436.79	4445.25	4404.17	4427.86	6331	0	36
2026.03.23	02:30:00	4428.29	4436.76	4330.16	4361.98	6898	0	36
2026.03.23	02:45:00	4361.82	4370.94	4319.80	4352.22	6839	0	36
2026.03.23	03:00:00	4350.74	4422.65	4330.27	4406.91	7686	0	36
2026.03.23	03:15:00	4407.16	4443.64	4407.12	4423.57	6907	0	36
2026.03.23	03:30:00	4424.08	4454.30	4416.72	4434.74	7221	0	36
2026.03.23	03:45:00	4434.54	4436.65	4381.26	4387.85	6911	0	36
2026.03.23	04:00:00	4387.84	4422.01	4383.08	4396.01	6998	0	36
2026.03.23	04:15:00	4395.94	4416.92	4394.04	4398.36	5756	0	36
2026.03.23	04:30:00	4398.32	4400.78	4369.35	4383.45	6931	0	36
2026.03.23	04:45:00	4383.34	4383.38	4354.83	4360.30	6773	0	36
2026.03.23	05:00:00	4361.26	4377.95	4348.06	4349.86	6241	0	36
2026.03.23	05:15:00	4349.82	4365.38	4346.93	4351.89	6030	0	36
2026.03.23	05:30:00	4351.91	4364.65	4335.13	4341.87	5595	0	36
2026.03.23	05:45:00	4341.82	4360.24	4337.04	4355.25	4585	0	36
2026.03.23	06:00:00	4354.88	4370.56	4354.66	4363.68	5109	0	36
2026.03.23	06:15:00	4363.59	4370.57	4361.47	4368.48	3715	0	36
2026.03.23	06:30:00	4368.39	4381.79	4359.89	4374.47	4386	0	36
2026.03.23	06:45:00	4374.39	4376.44	4350.04	4367.48	4711	0	36
2026.03.23	07:00:00	4367.44	4379.97	4366.04	4371.45	4603	0	36
2026.03.23	07:15:00	4371.42	4374.08	4351.82	4352.00	4859	0	36
2026.03.23	07:30:00	4352.09	4352.09	4320.01	4320.98	7195	0	36
2026.03.23	07:45:00	4321.20	4326.60	4301.82	4310.25	6716	0	36
2026.03.23	08:00:00	4310.28	4310.34	4270.26	4295.51	6565	0	36
2026.03.23	08:15:00	4295.50	4310.54	4238.77	4242.92	7006	0	36
2026.03.23	08:30:00	4243.35	4249.95	4181.86	4182.11	7849	0	36
2026.03.23	08:45:00	4182.51	4229.91	4162.65	4219.17	7672	0	36
2026.03.23	09:00:00	4219.10	4220.56	4123.18	4123.63	7268	0	36
2026.03.23	09:15:00	4122.67	4160.10	4098.75	4133.63	7603	0	36
2026.03.23	09:30:00	4132.76	4216.10	4129.29	4215.84	7111	0	36
2026.03.23	09:45:00	4215.66	4232.61	4186.13	4208.21	6843	0	36
2026.03.23	10:00:00	4208.23	4255.78	4207.56	4255.27	4253	0	36
2026.03.23	10:15:00	4255.04	4256.12	4211.15	4224.56	7106	0	36
2026.03.23	10:30:00	4224.62	4270.44	4222.50	4258.10	6647	0	36
2026.03.23	10:45:00	4258.08	4269.53	4219.55	4251.03	6385	0	36
2026.03.23	11:00:00	4250.90	4269.57	4245.79	4269.33	6284	0	36
2026.03.23	11:15:00	4269.27	4303.89	4267.63	4302.54	6074	0	36
2026.03.23	11:30:00	4302.47	4308.34	4223.48	4224.15	7061	0	36
2026.03.23	11:45:00	4224.53	4256.99	4224.53	4255.00	6138	0	36
2026.03.23	12:00:00	4254.73	4272.72	4243.56	4264.89	6100	0	36
2026.03.23	12:15:00	4264.72	4274.97	4256.29	4267.89	5417	0	36
2026.03.23	12:30:00	4268.46	4269.55	4241.22	4256.56	5815	0	36
2026.03.23	12:45:00	4256.55	4282.04	4249.79	4270.32	6310	0	36
2026.03.23	13:00:00	4270.61	4462.15	4270.57	4456.38	6891	0	36
2026.03.23	13:15:00	4455.25	4459.06	4355.28	4399.34	7092	0	36
